UserId,"Recommended Listing,Rating"
23536429,"[(12357576, 4.8461092004846327), (14264872, 4.7388698650007326), (8973873, 4.7159444574959668)]"
2472305,"[(16302024, 4.7402111587889131), (506121, 4.7317761831571978), (13082571, 4.7072469517025608)]"
26866689,"[(4915953, 4.7192227354908871), (8614204, 4.675708801336028), (13533366, 4.6494178081790389)]"
3631586,"[(17269114, 4.6905561724853602), (4469455, 4.6761155039545006), (1445542, 4.6417565665887457)]"
38700500,"[(13167467, 4.7428653260349449), (140133, 4.7413113830739393), (664047, 4.6864245010254004)]"
16875,"[(18934106, 4.7947055252825175), (1702581, 4.7644396139116418), (112435, 4.7644234938429859)]"
86935615,"[(9544914, 4.5282100304707944), (7619039, 4.5100591491749213), (4550353, 4.4980876782904353)]"
5714570,"[(4469455, 4.8871818370240563), (18071246, 4.7607651111213922), (67208, 4.7435366675253601)]"
21128395,"[(657727, 4.7018246073330134), (9907307, 4.6935688837689939), (3771962, 4.680235672953609)]"
38431212,"[(10963433, 4.7519525581252182), (6196354, 4.7262727339646098), (14371877, 4.7196642549083379)]"
4065314,"[(8712309, 4.6997743868852657), (9699735, 4.6817668181228891), (16199739, 4.6698360606673095)]"
6549773,"[(435774, 4.6727517023500447), (17558436, 4.6311075831188235), (2000576, 4.6299682127143402)]"
11595144,"[(323512, 4.4884906210791469), (14332782, 4.4780636574664863), (1578996, 4.4760216093210277)]"
16739099,"[(15665469, 4.7063476378013238), (778903, 4.6781991821364022), (14125891, 4.6736333214086221)]"
37065663,"[(10658250, 4.7324083490621494), (15867800, 4.7167375770604822), (506121, 4.7041749468139642)]"
115191809,"[(14236383, 4.7396746607757052), (11303867, 4.73229773755964), (14918238, 4.722508849873619)]"
919250,"[(9651126, 4.8431879281999279), (1762742, 4.7581307500102703), (10475237, 4.7538123032539161)]"
130474521,"[(9132449, 4.6645731706570626), (8520228, 4.6426504901509995), (14917765, 4.6382860077905104)]"
6256210,"[(19314589, 4.7773566964365779), (8704528, 4.7581626988073076), (14008708, 4.757216089608618)]"
17266638,"[(10963433, 4.8271326083159476), (10658250, 4.7391216208089242), (10186192, 4.7256027831073419)]"
4359015,"[(742795, 4.851015779603558), (10963433, 4.7844556636342634), (13810048, 4.7810141688591798)]"
13583177,"[(1987371, 4.7327375358738655), (10963433, 4.7187648066043675), (4550353, 4.706134248551602)]"
25719842,"[(13082571, 4.5877759560591338), (15797715, 4.5488265167660025), (506121, 4.5393297500130663)]"
40832103,"[(12781955, 4.7431391821742528), (1725295, 4.727281798323502), (11946732, 4.7263577520161313)]"
4185181,"[(832096, 4.7818405250609821), (16379963, 4.7804921722134441), (506121, 4.7750194925848097)]"
21361667,"[(5945, 4.7351402941738474), (15742224, 4.7180799116853134), (715286, 4.6901648751102822)]"
76412883,"[(3353937, 4.588372241081851), (13726856, 4.5783864473378593), (16900088, 4.5743130510595851)]"
10429933,"[(19057619, 4.5765774099720042), (4456094, 4.5710422662646186), (13654448, 4.5584952490057935)]"
30748569,"[(112435, 4.6087426410767929), (15747069, 4.5758804663996289), (63299, 4.5614039518086997)]"
11495243,"[(333323, 4.7813510631752649), (2197401, 4.7513433420967157), (11720001, 4.7323712331821648)]"
39476721,"[(241140, 4.7708547476259708), (70279, 4.7687891927851584), (7894983, 4.7612608102951768)]"
5323268,"[(15852802, 4.6614218823870592), (7438743, 4.6358762709539061), (5051551, 4.5858205390173845)]"
65847677,"[(6114908, 4.8284423061515396), (53469, 4.8228395572349392), (7438743, 4.805902695145611)]"
4260430,"[(8838932, 4.7279946437392759), (7979237, 4.7151138146631295), (2071420, 4.7110732019996657)]"
39194063,"[(9649558, 4.5946833950572037), (6576463, 4.5775506749446997), (568933, 4.5743739983488885)]"
8095871,"[(6680201, 4.8382165473142287), (65019, 4.8232121177165395), (13396077, 4.7761602850667977)]"
44110628,"[(18934106, 4.7184769516302572), (10658250, 4.6663249511857057), (530135, 4.6545744395347421)]"
19782913,"[(6761248, 4.7366264654395085), (7619039, 4.6879258644529598), (5237422, 4.672361886785076)]"
82714168,"[(10658250, 4.6064167314551243), (806038, 4.5363885666479318), (6545572, 4.5349072087538751)]"
12715154,"[(14917765, 4.5418322880275968), (8368723, 4.5298636182543355), (5051551, 4.524030465147904)]"
25378231,"[(13238211, 4.6090463060264009), (15301517, 4.5623874561609243), (4469455, 4.5587785316308924)]"
13690411,"[(10413576, 4.6779412189265193), (15681476, 4.6393516797248138), (8084045, 4.6368933687794867)]"
5868807,"[(13982518, 4.6107659738766964), (1891798, 4.6056628174353555), (11237441, 4.5820828109801264)]"
6859289,"[(13750801, 4.7967166510733703), (53469, 4.7440020316659188), (4256091, 4.7388122434075823)]"
131206957,"[(1363336, 4.8279555341907834), (9668485, 4.7897647474511578), (10963433, 4.7877944682071698)]"
23310153,"[(2969489, 4.7836857799959596), (15860051, 4.7422264249574724), (3798941, 4.7383019878109094)]"
18681042,"[(10963433, 4.7325329744093825), (752202, 4.7300694478073062), (5899436, 4.7116713728201534)]"
6457972,"[(5051551, 4.6597668411729432), (905425, 4.6431958905298218), (521807, 4.6392191335739392)]"
111563453,"[(17682955, 4.7198957401338282), (3369100, 4.7147065059696969), (17796480, 4.7005179786929743)]"
8668449,"[(15033685, 4.7798594954984539), (5918025, 4.7379138268795682), (1716441, 4.7352861431381257)]"
216060,"[(15887436, 4.8278866132515752), (8952816, 4.7866481395879319), (16276632, 4.7784484973867158)]"
461387,"[(16546557, 4.6667243968287941), (10301359, 4.6094630836227379), (7480853, 4.5891279446271032)]"
9031283,"[(14246246, 4.8058772484914529), (62891, 4.7923870441499137), (13082319, 4.7911531820803894)]"
384595,"[(9525925, 4.7389952810054758), (13810048, 4.7188054493920477), (201992, 4.7020927609779219)]"
61437847,"[(4550353, 4.731773908217459), (1072212, 4.6836416338010789), (1330430, 4.6826594217080082)]"
18719922,"[(67208, 4.7595133073725453), (10055149, 4.7304256159517788), (10963433, 4.7281218645813974)]"
83804824,"[(15133923, 4.9034333819127234), (5633469, 4.7868072505495425), (1835049, 4.7838875482183321)]"
389988,"[(14759843, 4.6104420535966151), (10605445, 4.5680487699156984), (8309731, 4.5597342659820983)]"
1412563,"[(8402207, 4.7321373166317962), (3968610, 4.7251737817471158), (7227235, 4.723432757249622)]"
1139547,"[(14982907, 4.7173559359332895), (14595567, 4.6659177626243151), (12979462, 4.6282380956421445)]"
6133983,"[(1344446, 4.8297071082146239), (3749971, 4.7939231072721125), (17422735, 4.7754346263192664)]"
122840,"[(1232212, 4.6071652809634562), (15454635, 4.5776604253945736), (14918202, 4.5608343791540449)]"
5288589,"[(763809, 4.7582259118837111), (15508085, 4.7269260739429502), (67208, 4.7019124791875564)]"
30284565,"[(5861766, 4.7116024526280853), (17776554, 4.7007033719636606), (13466227, 4.70021251757949)]"
37882252,"[(14918238, 4.8498788868827063), (13478244, 4.8313349499335017), (7519448, 4.8196944519357414)]"
329178,"[(3496384, 4.544578835632092), (12187394, 4.5424182166268627), (506121, 4.5399881386373773)]"
23789142,"[(13786151, 4.6303791186920567), (14901070, 4.6147244919319848), (3688008, 4.6044821730970913)]"
69713258,"[(6887755, 4.6842783862281205), (17525225, 4.6504207786633129), (14918238, 4.6014879212734767)]"
33374999,"[(10658250, 4.9058735243012315), (62925, 4.8222610975049296), (4164672, 4.7948352869699109)]"
23874801,"[(8426584, 4.608001791700957), (11357269, 4.5830644137421244), (10132452, 4.5821736524971906)]"
9452409,"[(530135, 4.7517098327950746), (8969269, 4.7475796685201841), (13726856, 4.737967414304002)]"
169084,"[(8309731, 4.6987565381984027), (566712, 4.6729852644177914), (6761248, 4.6642178590123544)]"
40329413,"[(8615062, 4.6764004418971483), (5509771, 4.6680140719892247), (18181381, 4.6665527533987614)]"
104911848,"[(16181190, 4.6088652496763256), (530135, 4.5528192800116782), (435774, 4.5444834659203952)]"
1622129,"[(1888006, 4.7530814416012461), (24281, 4.7412505100589399), (3540722, 4.7295769995754808)]"
28230289,"[(10658250, 4.7807207978042587), (187979, 4.7632212501989226), (15747069, 4.7404838680012062)]"
30434210,"[(6221877, 4.855471376762873), (4637146, 4.7104984526201177), (19038815, 4.6935418525580497)]"
115655671,"[(14595567, 4.7952744269564116), (8337340, 4.7610391961891523), (1144861, 4.757653355992149)]"
45226335,"[(14120620, 4.861304584612717), (7438743, 4.7813376747155258), (14616367, 4.7664647179282964)]"
775809,"[(10605445, 4.6836551000898536), (8488834, 4.6758714740643068), (4550353, 4.6745973245923294)]"
16712686,"[(10140368, 4.7735042276265895), (14240385, 4.758967828900432), (15545007, 4.7489204862778145)]"
1500345,"[(6245907, 4.6799471915041808), (19036361, 4.6793945350497363), (2013807, 4.6733909882982889)]"
49800850,"[(9824042, 4.7797571564003958), (806038, 4.7473296524921125), (3430453, 4.7448962559459433)]"
60764384,"[(8368723, 4.7103862154243021), (5051551, 4.6902112786024706), (14881794, 4.6823506565415505)]"
46314944,"[(13786151, 4.6652992441381649), (5051551, 4.6400020144447414), (11966623, 4.6324377624082711)]"
32426717,"[(506121, 4.805071248581732), (2626563, 4.7731220300578689), (7901635, 4.7560293920356385)]"
4354791,"[(6799944, 4.7834547751439169), (14788846, 4.773067864118695), (10658250, 4.7649658475908154)]"
2104376,"[(804246, 4.7825673990379078), (4606368, 4.7737417317645647), (6867897, 4.7728286865570047)]"
5875060,"[(8860629, 4.8212436372096077), (13731150, 4.7665106336139678), (378852, 4.7567771236997753)]"
52039940,"[(12763008, 4.5997805022735312), (2748094, 4.5827108985997285), (11125166, 4.5726568958099651)]"
27977594,"[(14240385, 4.8245600584496513), (13411367, 4.785511350691519), (15410402, 4.7821112763175577)]"
18767845,"[(14595567, 4.7082819525166171), (18074556, 4.6230897703670903), (3540722, 4.5845789295927517)]"
2659489,"[(4077460, 4.6854637020682919), (18126531, 4.6480897687075249), (14918238, 4.6241193890260703)]"
99271785,"[(17173473, 4.6014391960749768), (8194457, 4.5727512709828391), (6038158, 4.5674370047352273)]"
81567742,"[(4753182, 4.317094191127814), (14949281, 4.3161998929951402), (10658250, 4.3116541565557824)]"
35040095,"[(7097, 4.7797547915680214), (11656239, 4.7665703760859346), (14917765, 4.7301351896083368)]"
9950491,"[(13698019, 4.7946014040492457), (18126531, 4.7675825497262645), (19057619, 4.7273920729665306)]"
19284476,"[(1888006, 4.7641684346120323), (17186834, 4.7390304132591643), (9739230, 4.7242536390915602)]"
28018403,"[(16324410, 4.6367827566736501), (16181190, 4.6087889721906663), (15665400, 4.6037450993391564)]"
115963220,"[(1174944, 4.8055582538505153), (12001650, 4.7896800503842325), (10539491, 4.7417933539052708)]"
24489791,"[(10963433, 4.5676761139944348), (13842069, 4.5503365111333789), (2071446, 4.5456089458976496)]"
41665425,"[(15887436, 4.6542110796732556), (12131116, 4.6515966187581679), (4878481, 4.6219635032684243)]"
6375062,"[(10658250, 4.7855021075588491), (7441587, 4.757811102739673), (8664965, 4.7405156358297269)]"
18044868,"[(2000576, 4.3684577172647376), (1892319, 4.2897944033485516), (17677710, 4.2884616933293103)]"
20315554,"[(1084130, 4.7019239703791236), (1091840, 4.6802331809705393), (15556107, 4.6631407549687296)]"
55424286,"[(14348580, 4.764497871747988), (342337, 4.6929801441617904), (660812, 4.6915132232312287)]"
71688954,"[(10963433, 4.8419689463691062), (1917286, 4.8160733814951007), (13750801, 4.8086826626012025)]"
64977623,"[(8953404, 4.6445127535237729), (533927, 4.6424927290052338), (2626563, 4.6362298861634885)]"
76841212,"[(1818820, 4.5269070584220463), (11588250, 4.5137221820558873), (921441, 4.5011548562368189)]"
2220433,"[(1987371, 4.4498570908016761), (575061, 4.4368653307395371), (9544914, 4.4334662366150619)]"
1936729,"[(10658250, 4.8034475503271477), (13393930, 4.7579076950615056), (4550353, 4.757320438661039)]"
7442704,"[(11068011, 4.4604283716774757), (397297, 4.445126089317208), (8687556, 4.442768902089556)]"
17125243,"[(14595567, 4.6509322839710876), (12642845, 4.637148623905488), (10658250, 4.6194610569457923)]"
41552492,"[(10185955, 4.6627397282269927), (808802, 4.6514426994500155), (4606368, 4.6463289232427529)]"
39622120,"[(8107424, 4.8011877759790424), (6314389, 4.6816619281989178), (65019, 4.6789649210672444)]"
24898398,"[(11470210, 4.6258513814669904), (13533366, 4.6150434804250322), (112435, 4.6020386815097876)]"
100962084,"[(2969489, 4.7466409478081646), (10658250, 4.7462644360339992), (255672, 4.7386785556109654)]"
615145,"[(506121, 4.5450185603380877), (13393930, 4.5167063139764121), (4987238, 4.5139367468698817)]"
68295101,"[(3835766, 4.7542535568358746), (4469455, 4.741364709452891), (13615270, 4.7329358924927689)]"
16696966,"[(8595149, 4.7367103991694464), (10186192, 4.7214340523267353), (4550353, 4.7071580108881461)]"
3804457,"[(10658250, 4.6530040093179084), (564751, 4.6470667653983249), (8392929, 4.6327405716992995)]"
74035502,"[(12940401, 4.7011042762615762), (1725295, 4.6878681304555281), (1466081, 4.6409347471204967)]"
13382710,"[(18934106, 4.6586792563546426), (6887755, 4.6582330467586965), (13478244, 4.6545102347054597)]"
46007225,"[(9470528, 4.7999507703333064), (1937226, 4.7684966741501498), (14500090, 4.7587290153139419)]"
726015,"[(11377330, 4.593830678851111), (6976282, 4.5783691727417102), (7053496, 4.5689060061598958)]"
1687726,"[(7637901, 4.7903439539644497), (2842830, 4.7711672483627465), (14648556, 4.7702227018747028)]"
3116849,"[(14595567, 4.7606755669268859), (2636762, 4.7197840318814723), (15114807, 4.7128114246599591)]"
47419509,"[(7254973, 4.8872862498615222), (207049, 4.8787388198700921), (2122918, 4.8626464889591858)]"
52774417,"[(116551, 4.6773844110635112), (13334161, 4.6019840865539976), (16647409, 4.5877628515110764)]"
70186462,"[(15747069, 4.718170834959178), (3344918, 4.7040714514409609), (10658250, 4.7026047650054901)]"
119031452,"[(566712, 4.6417971641092857), (4501164, 4.6095957159012366), (17750513, 4.5825452102621735)]"
24675507,"[(5985742, 4.7873734335218732), (5548012, 4.7769937734614221), (18120946, 4.7684674142984012)]"
70065257,"[(299531, 4.8571164369397426), (742795, 4.8453870608646303), (12322923, 4.8051641319874205)]"
22797112,"[(8520228, 4.7328144635932619), (4256091, 4.7107009837166185), (14578109, 4.6847178124825035)]"
2647819,"[(4462008, 4.7541978793584372), (585937, 4.7528718212299186), (4347648, 4.7418706587581383)]"
8278821,"[(17776554, 4.579792759998905), (10658250, 4.5573363880143241), (18775960, 4.5509605810498694)]"
4355992,"[(2419574, 4.6878050066468457), (15852802, 4.6467664779528226), (197155, 4.6015275438647754)]"
207748,"[(65019, 4.6757270150809012), (5162420, 4.6632243039578913), (13221788, 4.6626905052593699)]"
3064506,"[(10658250, 4.6315379423671619), (14650523, 4.5666478228039402), (17367289, 4.5573391654341773)]"
19443285,"[(11377330, 4.7090880865687046), (5945, 4.6902774440562656), (18655257, 4.6865413093635153)]"
40436378,"[(8309731, 4.8677817127466794), (10658250, 4.8297352744447846), (16900088, 4.8136381707444702)]"
89447691,"[(16289576, 4.7569017594173504), (14008708, 4.7545360045183873), (9550620, 4.743425781621502)]"
8390645,"[(7619039, 4.7303315070493728), (14917765, 4.6578897360627156), (8609779, 4.646446713590918)]"
14523829,"[(1430650, 4.7770545351615707), (4701270, 4.7190473981462508), (15133923, 4.7065033528984834)]"
10454581,"[(15561225, 4.5705949597693296), (8900062, 4.5469227849043055), (12863815, 4.5149851838286352)]"
2917892,"[(6577316, 4.6432216153971044), (10186192, 4.6296233542118221), (299531, 4.6038936396163823)]"
9281438,"[(112435, 4.5762207009301781), (14917765, 4.5605627547517855), (566712, 4.5313565437112189)]"
36874160,"[(1144861, 4.6477161684889943), (9544914, 4.6400007351830936), (5509771, 4.6390008670675638)]"
19383681,"[(803835, 4.5673363048947282), (9108196, 4.5620557886711151), (14101329, 4.5614947699766031)]"
21893648,"[(14148897, 4.5363002300943007), (2145599, 4.5095739972507696), (9752005, 4.5029099105443402)]"
9058659,"[(8712309, 4.7282700303811653), (3538463, 4.7265711007879645), (955489, 4.7090563950666455)]"
2982843,"[(9445766, 4.5744572183279777), (6012187, 4.5696511704580409), (14884702, 4.5655716037471858)]"
16750702,"[(13533366, 4.7001755421389841), (6014926, 4.6447789341871344), (4783437, 4.6418682013195571)]"
10296234,"[(6334236, 4.6577053608139307), (648047, 4.65230634366534), (15488128, 4.6382195674395792)]"
63971350,"[(14595567, 4.5356161684364027), (11325107, 4.4944381026266793), (4469455, 4.4897054810398531)]"
5403166,"[(3577693, 4.7720915680336766), (9529332, 4.7680778598682423), (17779504, 4.7175893784284728)]"
20950790,"[(12874869, 4.690452463251269), (1025001, 4.6778054274902097), (18040947, 4.6388252236312129)]"
3198520,"[(70279, 4.6733178973230727), (14027626, 4.6638426954089596), (12187394, 4.6516911634686187)]"
26561019,"[(973128, 4.8003580910465402), (9624796, 4.6741668136636525), (9651126, 4.6726838642129946)]"
103373299,"[(14169689, 4.7700510804669731), (3897387, 4.7454170689039525), (406056, 4.739304967102572)]"
36577386,"[(14917765, 4.7945367755232198), (248713, 4.7760173392789742), (16181190, 4.7759724068135156)]"
47946,"[(6421799, 4.8280772465056545), (4199156, 4.7861288533411566), (112435, 4.751767682235938)]"
5324192,"[(10212066, 4.7221371146863316), (4455301, 4.7220113550108627), (10963433, 4.7182759401029042)]"
444229,"[(921441, 4.5595090977998431), (6612664, 4.5485044308724341), (506121, 4.547956053831431)]"
20522538,"[(2665579, 4.6992381443865909), (15747069, 4.6915798285223396), (11125166, 4.6744486602367834)]"
1349465,"[(8520228, 4.6085151159659166), (3521318, 4.5969140838770208), (530135, 4.5956667433194731)]"
3780,"[(13980353, 4.6499835426776333), (99070, 4.6353698893802688), (13396077, 4.6338396564964963)]"
252679,"[(5022295, 4.7055689326575791), (13478244, 4.6754556536057086), (17902970, 4.6693777571311754)]"
30533490,"[(15133923, 4.7497571663235183), (8952816, 4.7327892864392886), (13231566, 4.71125304949304)]"
11498340,"[(15860051, 4.7193365817223754), (16936036, 4.7113427583876861), (7902556, 4.7060722888704412)]"
49983336,"[(6195564, 4.742572007609156), (2057347, 4.6907564191064584), (14465415, 4.6743431747776194)]"
83998,"[(2936054, 4.838604240178717), (18934106, 4.8247606465865216), (11293039, 4.7992312991673378)]"
35107656,"[(2918225, 4.7793389156040806), (12932878, 4.7508563193418318), (14284950, 4.7084111217292373)]"
109699676,"[(9525925, 4.8245763941487443), (18985595, 4.8168450683831319), (15837163, 4.8158106591009799)]"
129479622,"[(18283511, 4.6346974428067815), (187979, 4.6339218569375564), (8309731, 4.6283163722427645)]"
104784863,"[(7227235, 4.6431889724519673), (11740802, 4.6086113563640518), (19788240, 4.587050570975717)]"
49663609,"[(15483201, 4.524949988043371), (10658250, 4.4895957505756554), (11481639, 4.4732834144325215)]"
31885080,"[(16379963, 4.7152473777261052), (13533366, 4.6957161072537703), (16101054, 4.6754889339926615)]"
1597742,"[(4532435, 4.7473238678284675), (15379480, 4.7457862864396221), (2883054, 4.7362936679058221)]"
45850983,"[(7619039, 4.7543697441465547), (1430650, 4.7058906628859276), (14240385, 4.682721766497381)]"
83090647,"[(9445766, 4.7071152777585814), (10138784, 4.7000713012145878), (7071272, 4.6913884993602561)]"
373308,"[(7826906, 4.7939200711884924), (1145134, 4.7918533101769176), (2804065, 4.7717406306698917)]"
86785728,"[(7227235, 4.7236729629661571), (10475237, 4.7023010083950938), (10658250, 4.6915328317219984)]"
382418,"[(874683, 4.5883680016595001), (8368723, 4.5577883274460387), (8224368, 4.5560846133425246)]"
1899262,"[(921441, 4.5335606004186548), (6812924, 4.4993116001522866), (892704, 4.4898930044896854)]"
86410737,"[(9004946, 4.5728984155490249), (2629613, 4.5470576355506616), (506121, 4.5462866166944185)]"
136067076,"[(6221877, 4.8237903854198771), (6016379, 4.8049081483429479), (8309731, 4.7953076514423598)]"
10901590,"[(4550353, 4.7438637088397124), (8309731, 4.695495206910449), (8532358, 4.689473241705751)]"
44939468,"[(1109388, 4.5794966047793526), (18928607, 4.5217382934814045), (7097, 4.5146560339561317)]"
24411176,"[(4077460, 4.5605148240891458), (70279, 4.5170598303694618), (11588250, 4.509483294954137)]"
90620101,"[(1782667, 4.7944702099097833), (14043418, 4.7785951662018649), (5051551, 4.735831181162494)]"
6809232,"[(15552127, 4.4358143760323108), (1955844, 4.4209059852020793), (10723037, 4.4151849553777271)]"
51926703,"[(10658250, 4.7721701426407064), (15134267, 4.692836211323395), (13112895, 4.6893346799007105)]"
90393866,"[(11588250, 4.8689200752655166), (855579, 4.8469839419006222), (19737981, 4.844437834301651)]"
3203397,"[(13123464, 4.7306454899292012), (14246246, 4.7302440992471109), (3818298, 4.7279593178374482)]"
8129653,"[(19245145, 4.7547510271934605), (9019975, 4.7454478761789876), (15543965, 4.6768350368163123)]"
2736616,"[(8520228, 4.5188100882962701), (7619039, 4.5143085613368381), (14595567, 4.5080807569174137)]"
38710727,"[(67208, 4.7172112913965734), (8107424, 4.7003560753957778), (15543965, 4.6684989331732893)]"
93038496,"[(4792529, 4.5355884501978787), (17211583, 4.4403208665176406), (112435, 4.4297164018611603)]"
4229241,"[(13980353, 4.7709249124498427), (140133, 4.739458930325231), (10658250, 4.7152065415496587)]"
97167824,"[(9544914, 4.7084429280413183), (7637901, 4.6940037531193513), (16289576, 4.6926804616123636)]"
5415876,"[(1987371, 4.810735233864718), (3512428, 4.7799521383072099), (857092, 4.7604312634257138)]"
77170859,"[(10086885, 4.6648418211413327), (6479559, 4.61610010237934), (6316121, 4.6028347566456231)]"
110089357,"[(2105283, 4.639221677991598), (16396241, 4.6125682130309631), (3800547, 4.6097314351953571)]"
22264581,"[(10454844, 4.6382615292549074), (1397705, 4.6162256579730281), (9416198, 4.6160592334148758)]"
16046981,"[(10963433, 4.7896239900253299), (65660, 4.7863627771112869), (16092710, 4.7816494747504716)]"
3464507,"[(14918238, 4.4975205679374408), (5748301, 4.4699432182581491), (1466534, 4.45815661265845)]"
15982317,"[(2071446, 4.7953052837500687), (195240, 4.774626763363969), (17730390, 4.7699341530693307)]"
35696178,"[(6680201, 4.5575358404341877), (13082957, 4.5543553301650359), (8309731, 4.5403672170989919)]"
46876768,"[(5230712, 4.5931457077083424), (14008708, 4.5753462748106797), (15095589, 4.5505305317880724)]"
17216621,"[(10658250, 4.8052058619836586), (5031569, 4.7372023039662272), (5094385, 4.6868187777752999)]"
17070681,"[(7619039, 4.7420541667334826), (4332961, 4.7371199026330579), (15665469, 4.7215214818168922)]"
1816065,"[(792835, 4.6864528288457707), (1987371, 4.6738844558255064), (5051551, 4.6662285599343143)]"
15289145,"[(14913197, 4.6584156417924536), (12046665, 4.6337222367535364), (149777, 4.5765656195177904)]"
37571226,"[(13615270, 4.7483016494452253), (806038, 4.717955133373029), (11481548, 4.6815423200610526)]"
95403004,"[(506121, 4.8267971426323797), (112435, 4.7703931677227489), (592831, 4.7685443276309334)]"
26736673,"[(18999147, 4.7904198656121242), (14917765, 4.788490526421846), (13271323, 4.7688736725145704)]"
92170543,"[(17023591, 4.8131819078321998), (3369100, 4.7968858007291537), (11377330, 4.7734443297525679)]"
10109594,"[(4550353, 4.6774396464056895), (12781955, 4.6690000774264675), (19055470, 4.6673779703503122)]"
253542,"[(6702379, 4.6974765131350242), (11068011, 4.6882133881088883), (10963433, 4.6385293687733684)]"
4462852,"[(581488, 4.6523190211644527), (14918238, 4.6356774919663266), (387735, 4.6329976174995107)]"
91662197,"[(7142734, 4.6651992444480408), (3816450, 4.6530719847548445), (10831830, 4.6350635022109392)]"
212619,"[(10963433, 4.6792374937232148), (13435559, 4.5970323309748089), (18083220, 4.5933317569381522)]"
11441139,"[(5509771, 4.7919344738506942), (7826906, 4.7848998541817176), (7619039, 4.7412809926760024)]"
28404420,"[(816637, 4.6372598299251777), (15385, 4.6349557483098609), (15805352, 4.6348266886046332)]"
103257594,"[(112435, 4.8602557664608126), (11588250, 4.8145200280246794), (13019053, 4.7952754834360034)]"
15977741,"[(12537221, 4.4628058640409822), (13810048, 4.4583734351875517), (6878654, 4.4536507729722592)]"
10035303,"[(12984386, 4.613459081081893), (13478244, 4.6079204478434717), (11811155, 4.5911293884634263)]"
1175344,"[(15133923, 4.666269495241206), (279857, 4.6630749872967048), (10658250, 4.6616322298032991)]"
7798304,"[(1932094, 4.8246634188151996), (112435, 4.8041079819103665), (2626563, 4.7983624800117042)]"
29922372,"[(1303252, 4.585914277047296), (7461910, 4.5396219619810871), (5826129, 4.539352425733103)]"
2075542,"[(10658250, 4.8070753307282752), (1072212, 4.7183706185419672), (3946018, 4.6851058610506895)]"
6293513,"[(6965529, 4.7727215621868382), (7603389, 4.7532511554452848), (4659046, 4.7270011989071268)]"
93938503,"[(16390686, 4.7951608146530571), (7619039, 4.7570911507063416), (6988905, 4.7528040318081297)]"
66949599,"[(6054400, 4.7492925036599276), (3937134, 4.7457141581375755), (1950588, 4.7404748844537448)]"
44469257,"[(187979, 4.7021383246589856), (5036261, 4.6653104389130799), (15134267, 4.6590460467924251)]"
35677558,"[(3369100, 4.7427006353354049), (1931609, 4.7315477683519287), (806038, 4.7146307790941293)]"
24774259,"[(13951959, 4.7942888312336054), (8952816, 4.7254337932499633), (6655763, 4.7227913614485022)]"
42504554,"[(12762416, 4.5757395632323252), (10658250, 4.5265069757926861), (8107424, 4.5187344151104636)]"
3420617,"[(13816385, 4.4156989466466401), (14035390, 4.4156534444748274), (8309731, 4.4093094289511514)]"
97204247,"[(941179, 4.7940239156007092), (14284950, 4.744196350215967), (1089240, 4.7166758607030044)]"
12637244,"[(14163352, 4.7944258308306154), (9544914, 4.7933476029538937), (506121, 4.7801455281334784)]"
85172201,"[(444576, 4.7320967391308866), (13602433, 4.7090085547862079), (13248672, 4.7048541331204214)]"
5488819,"[(506121, 4.7801565055049293), (4329515, 4.7704613125198856), (19026885, 4.7630478706893511)]"
6552052,"[(4113459, 4.768728047511237), (3586141, 4.7678753341336959), (849574, 4.7602462550856641)]"
81890588,"[(15134267, 4.5023810886621698), (1144861, 4.4843186454489112), (9445766, 4.4757723658666544)]"
32057639,"[(10658250, 4.7779160810093249), (9240606, 4.6691741909135196), (3972453, 4.6322908765856221)]"
49440313,"[(3344643, 4.6388853734437916), (506121, 4.6151532678210776), (13982518, 4.5755260866287379)]"
22385073,"[(3368441, 4.6837151420852985), (18071246, 4.6743436355265935), (14489615, 4.660075609445653)]"
47484260,"[(1891798, 4.5418079698114946), (18005525, 4.5368329687729991), (67208, 4.5356665126044309)]"
95803529,"[(506121, 4.8840661645863035), (9504657, 4.8079875315164102), (18234572, 4.7954491348947457)]"
1420434,"[(12932878, 4.8269485883464247), (11470210, 4.7642130947224821), (5094957, 4.7521399194030014)]"
10375246,"[(15156627, 4.7474654746183171), (2637014, 4.7458228037008263), (2721778, 4.7444106500488079)]"
92625198,"[(61167, 4.7150864512757957), (6196354, 4.6990184488588547), (9645073, 4.6986209826876442)]"
43510730,"[(4456094, 4.8011374672334242), (10658250, 4.7868286026701687), (11588250, 4.7707333992998517)]"
10624929,"[(18159825, 4.6980425292705421), (15883070, 4.6979919916550958), (54626, 4.6938943953830448)]"
410688,"[(13602433, 4.7602488983769726), (352938, 4.7424178609695256), (6976282, 4.7402705116811807)]"
489432,"[(1023529, 4.7689054110205813), (15747069, 4.7389288998263375), (2019927, 4.7213982842620679)]"
3353725,"[(11794595, 4.8368557071341431), (397297, 4.8323019164534884), (13435559, 4.7922793875222753)]"
85066,"[(10102949, 4.704087928455758), (13389421, 4.6916854398254184), (5102389, 4.6898812320806957)]"
15133931,"[(2451647, 4.7859218161484183), (6867897, 4.7508272500255497), (10963433, 4.7410129182481215)]"
16787172,"[(112435, 4.4830239191219317), (3913635, 4.4537465675120123), (806038, 4.4536280901670739)]"
60436660,"[(14264872, 4.6565040089142995), (3457822, 4.6562756263462788), (17173473, 4.6280237871676118)]"
