Positive,Negative
26.5,1.3
27.500000000000004,1.7000000000000002
39.2,0.0
30.4,0.0
53.300000000000004,0.0
24.8,0.0
0.0,0.0
49.4,0.0
0.0,0.0
38.5,0.0
23.0,0.0
32.9,0.0
51.4,0.0
17.4,6.5
27.700000000000003,0.0
45.1,0.0
47.8,0.0
28.199999999999996,0.0
39.2,0.0
34.300000000000004,0.0
30.9,0.0
56.10000000000001,0.0
48.699999999999996,0.0
41.5,0.0
35.9,1.0
44.6,0.0
44.9,0.0
39.300000000000004,0.0
63.0,0.0
65.10000000000001,0.0
38.2,5.8999999999999995
0.0,0.0
21.0,2.5
13.4,8.6
27.800000000000004,0.0
23.3,4.7
21.7,2.8000000000000003
18.2,0.0
28.7,0.0
48.6,0.0
10.4,2.6
29.9,0.0
22.0,0.0
28.4,4.3999999999999995
19.8,0.0
34.4,0.0
20.9,1.6
38.0,0.0
35.5,0.0
27.3,0.0
22.900000000000002,1.6
26.900000000000002,0.0
47.599999999999994,0.0
43.8,0.0
41.0,0.0
12.2,3.2
22.900000000000002,4.3
62.9,0.0
41.9,0.0
34.300000000000004,0.0
0.0,0.0
7.8,0.0
12.1,0.0
26.700000000000003,4.8
0.0,0.0
0.0,0.0
56.2,0.0
9.700000000000001,0.0
62.2,0.0
34.1,0.0
16.6,0.0
29.4,0.0
17.2,0.0
50.7,0.0
58.199999999999996,0.0
33.800000000000004,0.0
28.599999999999998,0.0
39.900000000000006,0.0
44.4,0.0
49.2,0.0
40.8,0.0
15.9,5.3
17.4,3.5000000000000004
72.0,0.0
30.2,0.0
18.6,2.6
23.200000000000003,5.4
38.2,0.0
8.7,6.2
0.0,0.0
23.5,3.2
47.599999999999994,0.0
0.0,0.0
23.400000000000002,1.2
67.7,0.0
11.899999999999999,8.9
25.5,4.3
71.3,0.0
57.99999999999999,0.0
48.6,0.0
25.900000000000002,1.7000000000000002
22.3,12.5
29.599999999999998,0.0
32.5,0.0
18.0,0.0
32.2,0.0
50.4,0.0
33.800000000000004,0.0
0.0,0.0
37.8,0.0
0.0,0.0
15.5,6.9
34.1,0.0
26.400000000000002,0.0
20.7,0.0
10.0,9.9
68.60000000000001,0.0
44.2,0.0
40.1,0.0
18.2,2.0
32.6,0.0
14.299999999999999,5.8999999999999995
0.0,0.0
33.900000000000006,0.0
28.599999999999998,8.3
59.0,0.0
35.099999999999994,0.0
46.9,0.0
76.2,0.0
0.0,0.0
30.7,0.0
11.200000000000001,0.0
38.7,0.0
23.599999999999998,0.0
17.1,0.0
16.400000000000002,2.7
31.8,0.0
22.900000000000002,2.8000000000000003
40.400000000000006,0.0
10.6,3.2
0.0,0.0
57.099999999999994,0.0
26.6,0.0
34.699999999999996,0.0
2.8000000000000003,3.3000000000000003
0.0,6.800000000000001
28.000000000000004,3.1
39.4,0.0
58.8,0.0
57.099999999999994,0.0
63.7,0.0
18.9,7.3999999999999995
29.599999999999998,0.0
35.199999999999996,0.0
27.200000000000003,0.0
0.0,0.0
21.5,13.100000000000001
24.6,3.6999999999999997
13.700000000000001,4.1000000000000005
42.5,0.0
13.8,4.9
40.6,0.0
20.8,0.0
0.0,0.0
56.3,16.7
26.8,0.0
22.5,4.3999999999999995
31.900000000000002,8.6
37.6,0.0
11.899999999999999,0.0
24.4,0.0
12.3,2.4
27.0,2.3
40.1,0.0
23.1,0.0
35.5,0.0
20.7,2.1
4.5,3.6999999999999997
10.4,10.7
43.9,0.0
25.6,0.0
6.0,7.6
9.6,13.4
84.0,0.0
36.5,0.0
77.10000000000001,0.0
59.099999999999994,0.0
6.6000000000000005,0.0
17.0,5.2
38.1,0.0
19.1,0.0
25.7,11.799999999999999
0.0,0.0
10.4,3.9
38.9,0.0
39.900000000000006,0.0
37.6,6.6000000000000005
50.6,0.0
42.8,3.6999999999999997
17.599999999999998,7.1
54.900000000000006,0.0
36.1,10.2
36.1,14.799999999999999
63.6,0.0
33.300000000000004,0.0
41.199999999999996,0.0
0.0,0.0
0.0,0.0
0.0,0.0
19.7,0.0
0.0,23.1
20.3,0.0
37.3,0.0
14.099999999999998,4.7
65.7,0.0
13.900000000000002,9.6
53.0,0.0
12.4,7.5
71.6,0.0
13.900000000000002,2.8000000000000003
44.6,0.0
24.6,4.1000000000000005
0.0,0.0
16.1,11.700000000000001
17.599999999999998,0.8
70.0,0.0
18.8,21.8
23.5,1.0999999999999999
53.800000000000004,0.0
5.6000000000000005,14.7
27.3,0.0
18.8,0.0
58.5,0.0
14.799999999999999,4.5
18.3,0.0
27.200000000000003,0.0
18.6,5.0
29.4,1.7999999999999998
19.5,0.0
23.799999999999997,0.0
0.0,0.0
0.0,0.0
31.8,12.8
18.8,2.3
0.0,0.0
68.10000000000001,0.0
39.5,0.0
40.300000000000004,0.0
0.0,0.0
0.0,0.0
12.7,1.5
28.799999999999997,0.0
16.2,6.3
44.9,0.0
30.099999999999998,0.0
25.5,1.4000000000000001
36.0,2.6
28.499999999999996,4.0
31.0,0.0
30.2,3.9
36.7,0.0
24.4,5.5
34.5,3.3000000000000003
38.0,0.0
53.5,0.0
28.999999999999996,1.4000000000000001
22.400000000000002,2.3
39.4,0.0
43.5,3.5000000000000004
41.699999999999996,0.0
44.9,0.0
25.5,10.2
44.800000000000004,0.0
2.5,8.4
28.199999999999996,0.0
34.9,0.0
38.5,1.0999999999999999
26.400000000000002,0.0
39.2,0.0
20.9,4.3999999999999995
42.9,0.0
23.799999999999997,0.0
30.3,6.0
32.1,0.0
43.0,0.0
36.4,0.0
53.5,0.0
54.400000000000006,0.0
0.0,0.0
0.0,28.1
33.5,0.0
35.0,0.0
28.199999999999996,0.0
36.7,0.0
11.600000000000001,1.7999999999999998
43.1,0.0
26.3,0.0
12.0,8.1
21.4,5.0
14.299999999999999,3.0
47.0,0.0
26.8,0.0
17.2,0.0
36.9,0.0
37.7,0.0
32.9,0.0
35.9,0.0
36.7,0.0
76.2,0.0
48.0,1.7000000000000002
12.2,2.0
27.6,2.0
39.900000000000006,0.0
0.0,0.0
29.2,0.0
0.0,0.0
0.0,0.0
0.0,0.0
31.8,0.0
0.0,26.3
36.9,0.0
53.400000000000006,0.0
0.0,0.0
21.3,0.0
100.0,0.0
15.6,2.4
38.9,0.0
39.800000000000004,0.0
44.5,0.0
39.300000000000004,0.0
47.8,0.0
37.2,3.9
38.9,0.0
16.8,3.4000000000000004
7.1,8.200000000000001
49.0,0.0
13.5,15.299999999999999
46.1,0.0
26.200000000000003,2.5
49.6,0.0
73.2,0.0
2.3,2.8000000000000003
19.3,0.0
26.200000000000003,0.0
0.0,0.0
3.5000000000000004,3.5999999999999996
12.5,3.4000000000000004
0.0,4.9
31.3,0.0
0.0,0.0
31.7,0.0
20.0,4.6
29.7,5.5
25.3,1.0999999999999999
29.5,0.0
31.3,5.6000000000000005
41.4,0.0
31.6,0.0
33.300000000000004,3.2
31.900000000000002,0.0
34.5,3.9
31.900000000000002,0.0
0.0,0.0
66.0,0.0
9.5,2.0
35.4,0.0
27.200000000000003,0.0
23.200000000000003,2.1
1.6,1.5
42.5,0.0
26.400000000000002,0.0
22.900000000000002,0.0
34.1,0.0
39.4,0.0
38.9,3.1
22.400000000000002,1.2
36.1,0.0
37.6,0.0
26.900000000000002,8.1
0.0,0.0
39.300000000000004,0.0
36.199999999999996,0.0
41.8,3.3000000000000003
26.900000000000002,3.8
32.2,0.0
21.9,3.5000000000000004
36.5,4.8
44.9,0.0
38.3,5.2
32.800000000000004,0.0
0.0,0.0
33.6,0.0
32.300000000000004,3.2
37.4,0.0
20.599999999999998,5.4
33.2,3.5000000000000004
0.0,3.1
55.800000000000004,0.0
22.7,1.0
14.899999999999999,0.0
52.2,0.0
40.2,0.0
0.0,0.0
32.4,0.0
0.0,0.0
47.099999999999994,0.0
0.0,0.0
37.2,6.6000000000000005
0.0,7.7
19.6,2.9000000000000004
18.5,0.0
39.1,0.0
31.0,0.0
46.300000000000004,0.0
0.0,0.0
0.0,0.0
0.0,0.0
34.8,5.1
45.300000000000004,0.0
26.200000000000003,0.0
31.900000000000002,1.3
25.2,2.6
31.900000000000002,0.0
31.7,5.1
42.4,0.0
0.0,0.0
0.0,0.0
26.6,4.3999999999999995
47.3,0.0
17.5,7.1
37.9,0.0
13.4,2.9000000000000004
0.0,0.0
39.2,0.0
40.5,0.0
23.9,0.0
32.800000000000004,0.0
34.599999999999994,0.0
37.5,0.0
0.0,2.0
34.4,0.0
36.7,0.0
26.700000000000003,2.5
29.4,0.0
37.4,0.0
28.1,3.5000000000000004
23.400000000000002,3.9
20.4,0.0
62.5,0.0
45.2,0.0
0.0,0.0
26.0,0.0
57.699999999999996,0.0
58.3,0.0
7.199999999999999,10.0
0.0,24.5
30.599999999999998,9.700000000000001
32.300000000000004,0.0
60.8,0.0
29.2,1.7999999999999998
32.0,0.0
31.900000000000002,0.0
20.5,0.5
20.7,0.0
36.3,0.0
36.1,0.0
30.2,2.1999999999999997
25.5,0.0
28.499999999999996,0.0
6.1,0.0
30.8,3.4000000000000004
30.8,3.0
15.5,0.0
26.5,0.0
19.5,2.0
18.9,0.0
30.599999999999998,0.0
12.5,5.4
29.9,0.0
19.6,0.0
26.700000000000003,1.3
10.2,5.6000000000000005
16.900000000000002,3.9
31.4,0.0
32.300000000000004,0.0
23.599999999999998,0.0
32.300000000000004,0.0
31.3,0.0
12.2,0.0
25.5,0.0
13.100000000000001,0.0
11.799999999999999,6.5
12.9,0.0
30.599999999999998,0.0
42.699999999999996,0.0
15.8,4.1000000000000005
24.8,2.3
35.3,0.0
0.0,0.0
39.5,0.0
26.400000000000002,4.1000000000000005
42.5,0.0
20.7,4.2
27.6,0.0
21.099999999999998,5.2
23.7,5.5
24.8,0.0
16.900000000000002,0.0
18.099999999999998,0.0
27.700000000000003,1.3
9.1,0.0
27.1,0.0
17.9,1.7000000000000002
24.8,3.3000000000000003
0.0,0.0
45.0,0.0
38.4,0.0
20.3,0.0
0.0,0.0
19.1,1.5
0.0,0.0
18.3,5.3
32.0,4.0
31.8,0.0
14.7,0.0
21.7,0.0
11.899999999999999,0.0
42.4,0.0
22.8,0.0
75.8,0.0
14.299999999999999,7.1
31.6,0.0
57.4,0.0
4.7,9.700000000000001
21.0,1.0999999999999999
10.100000000000001,18.0
14.299999999999999,2.4
8.3,0.0
0.0,4.2
4.0,0.0
0.0,0.0
28.199999999999996,1.6
28.199999999999996,0.0
28.1,3.1
30.3,0.0
37.0,0.0
31.1,0.0
12.8,4.2
8.3,0.0
28.999999999999996,0.0
45.1,0.0
22.6,0.0
100.0,0.0
0.0,0.0
17.5,2.8000000000000003
0.0,0.0
23.400000000000002,1.7000000000000002
11.0,4.3
28.799999999999997,0.0
0.0,0.0
29.2,0.0
0.0,5.6000000000000005
38.1,0.0
40.9,0.0
23.9,0.0
29.599999999999998,0.0
34.8,1.7999999999999998
24.099999999999998,0.0
0.0,0.0
18.5,0.0
0.0,0.0
20.200000000000003,0.0
8.6,17.2
27.800000000000004,0.0
17.7,6.2
30.0,0.0
41.5,0.0
12.8,5.5
6.2,9.2
25.7,0.0
14.099999999999998,5.8999999999999995
3.6999999999999997,0.0
18.099999999999998,0.0
0.0,0.0
36.0,0.8999999999999999
0.0,0.0
16.1,0.0
47.599999999999994,0.0
45.0,0.0
0.0,0.0
0.0,0.0
17.2,1.7000000000000002
3.4000000000000004,4.3999999999999995
13.700000000000001,0.0
69.39999999999999,0.0
27.200000000000003,0.0
51.7,0.0
69.69999999999999,0.0
49.8,0.0
20.200000000000003,0.0
34.4,3.3000000000000003
53.400000000000006,0.0
7.6,6.0
26.200000000000003,2.9000000000000004
29.2,2.7
40.5,5.3
29.9,0.0
46.2,0.0
34.8,2.3
23.799999999999997,0.0
36.7,0.0
44.800000000000004,0.0
32.0,0.0
30.5,0.0
24.2,0.0
36.6,0.0
32.5,0.0
15.2,0.0
30.3,0.0
28.1,0.0
89.1,0.0
33.7,0.0
24.3,0.0
42.199999999999996,0.0
37.8,0.0
14.2,3.6999999999999997
29.9,0.0
53.5,0.0
11.0,3.8
27.3,0.0
34.9,0.0
47.599999999999994,0.0
